bhat	beta	type
4.566986e-02	0.000000e+00	1e+00
1.328987e-01	0.000000e+00	2e+00
1.207046e-02	0.000000e+00	1e+00
-1.701216e-02	0.000000e+00	2e+00
-4.641973e-03	0.000000e+00	1e+00
3.579313e-02	0.000000e+00	2e+00
-1.637352e-02	0.000000e+00	1e+00
-5.010651e-02	0.000000e+00	2e+00
5.633361e-02	0.000000e+00	1e+00
1.722754e-01	0.000000e+00	2e+00
-2.064695e-02	0.000000e+00	1e+00
1.272640e-02	0.000000e+00	2e+00
-4.138509e-02	0.000000e+00	1e+00
-7.675357e-02	0.000000e+00	2e+00
-9.658305e-02	0.000000e+00	1e+00
1.838506e-02	0.000000e+00	2e+00
-5.871369e-02	0.000000e+00	1e+00
-9.735765e-02	0.000000e+00	2e+00
-1.936809e-02	0.000000e+00	1e+00
2.616821e-02	0.000000e+00	2e+00
-3.247277e-02	0.000000e+00	1e+00
-7.774665e-02	0.000000e+00	2e+00
8.142054e-02	0.000000e+00	1e+00
2.331880e-02	0.000000e+00	2e+00
-3.373963e-02	0.000000e+00	1e+00
-3.961092e-03	0.000000e+00	2e+00
-3.406785e-03	0.000000e+00	1e+00
2.874610e-02	0.000000e+00	2e+00
3.194673e-02	0.000000e+00	1e+00
4.809426e-02	0.000000e+00	2e+00
-1.269654e-01	0.000000e+00	1e+00
3.856340e-03	0.000000e+00	2e+00
1.509634e-02	0.000000e+00	1e+00
2.419266e-02	0.000000e+00	2e+00
7.433667e-02	0.000000e+00	1e+00
7.349554e-02	0.000000e+00	2e+00
-8.767649e-02	0.000000e+00	1e+00
-1.140778e-01	0.000000e+00	2e+00
1.228097e-01	0.000000e+00	1e+00
1.804808e-02	0.000000e+00	2e+00
-4.305924e-04	0.000000e+00	1e+00
6.279899e-02	0.000000e+00	2e+00
3.801027e-04	0.000000e+00	1e+00
9.541972e-03	0.000000e+00	2e+00
9.676190e-03	0.000000e+00	1e+00
3.931523e-02	0.000000e+00	2e+00
-7.865089e-02	0.000000e+00	1e+00
-1.358025e-01	0.000000e+00	2e+00
1.216112e-01	0.000000e+00	1e+00
-7.209439e-03	0.000000e+00	2e+00
2.184683e-02	0.000000e+00	1e+00
5.870002e-02	0.000000e+00	2e+00
-5.048049e-03	0.000000e+00	1e+00
-4.296801e-03	0.000000e+00	2e+00
1.564441e-01	0.000000e+00	1e+00
-4.390385e-02	0.000000e+00	2e+00
7.316297e-02	0.000000e+00	1e+00
1.648049e-01	0.000000e+00	2e+00
-9.317590e-03	0.000000e+00	1e+00
2.002663e-02	0.000000e+00	2e+00
-5.655824e-02	0.000000e+00	1e+00
-6.685802e-02	0.000000e+00	2e+00
-4.695111e-02	0.000000e+00	1e+00
-3.823133e-02	0.000000e+00	2e+00
7.014223e-04	0.000000e+00	1e+00
-1.644157e-02	0.000000e+00	2e+00
2.954133e-02	0.000000e+00	1e+00
-1.745591e-02	0.000000e+00	2e+00
-5.671071e-02	0.000000e+00	1e+00
-1.927401e-02	0.000000e+00	2e+00
1.329738e-02	0.000000e+00	1e+00
5.787690e-02	0.000000e+00	2e+00
-4.486160e-02	0.000000e+00	1e+00
-6.669110e-02	0.000000e+00	2e+00
3.940997e-02	0.000000e+00	1e+00
-6.656907e-03	0.000000e+00	2e+00
2.634382e-03	0.000000e+00	1e+00
1.722392e-02	0.000000e+00	2e+00
-1.601986e-02	0.000000e+00	1e+00
-2.337625e-02	0.000000e+00	2e+00
-5.482070e-02	0.000000e+00	1e+00
1.261969e-02	0.000000e+00	2e+00
3.104676e-02	0.000000e+00	1e+00
1.849224e-02	0.000000e+00	2e+00
-8.010142e-03	0.000000e+00	1e+00
1.417776e-02	0.000000e+00	2e+00
7.804448e-02	0.000000e+00	1e+00
7.572120e-02	0.000000e+00	2e+00
-6.941513e-02	0.000000e+00	1e+00
-9.849601e-02	0.000000e+00	2e+00
-4.860474e-02	0.000000e+00	1e+00
9.496007e-03	0.000000e+00	2e+00
6.247562e-02	0.000000e+00	1e+00
-4.714360e-02	0.000000e+00	2e+00
4.390008e-03	0.000000e+00	1e+00
-2.087917e-02	0.000000e+00	2e+00
-2.925110e-02	0.000000e+00	1e+00
1.461858e-02	0.000000e+00	2e+00
2.371340e-02	0.000000e+00	1e+00
-3.000502e-02	0.000000e+00	2e+00
-2.489354e-02	0.000000e+00	1e+00
9.073200e-02	0.000000e+00	2e+00
-1.334095e-02	0.000000e+00	1e+00
-8.294459e-02	0.000000e+00	2e+00
4.346561e-02	0.000000e+00	1e+00
5.334202e-02	0.000000e+00	2e+00
5.213320e-02	0.000000e+00	1e+00
6.623230e-02	0.000000e+00	2e+00
-2.380639e-04	0.000000e+00	1e+00
3.709690e-02	0.000000e+00	2e+00
-9.722601e-02	0.000000e+00	1e+00
1.047996e-02	0.000000e+00	2e+00
-1.484392e-01	0.000000e+00	1e+00
-1.525240e-01	0.000000e+00	2e+00
-4.436895e-02	0.000000e+00	1e+00
-6.303169e-03	0.000000e+00	2e+00
-1.327610e-02	0.000000e+00	1e+00
7.742111e-02	0.000000e+00	2e+00
2.572079e-02	0.000000e+00	1e+00
-2.842375e-02	0.000000e+00	2e+00
-3.670767e-03	0.000000e+00	1e+00
-1.083712e-02	0.000000e+00	2e+00
8.164328e-02	0.000000e+00	1e+00
6.284715e-02	0.000000e+00	2e+00
2.356819e-02	0.000000e+00	1e+00
6.863847e-02	0.000000e+00	2e+00
1.892003e-02	0.000000e+00	1e+00
-1.031955e-02	0.000000e+00	2e+00
-3.933999e-02	0.000000e+00	1e+00
-2.265891e-02	0.000000e+00	2e+00
2.976443e-02	0.000000e+00	1e+00
5.383207e-02	0.000000e+00	2e+00
7.285700e-03	0.000000e+00	1e+00
-3.489905e-03	0.000000e+00	2e+00
1.130178e-02	0.000000e+00	1e+00
3.666991e-03	0.000000e+00	2e+00
-1.428629e-02	0.000000e+00	1e+00
2.837154e-02	0.000000e+00	2e+00
-1.144459e-02	0.000000e+00	1e+00
-4.232238e-02	0.000000e+00	2e+00
6.256517e-02	0.000000e+00	1e+00
8.782452e-02	0.000000e+00	2e+00
-1.998531e-02	0.000000e+00	1e+00
-5.806115e-02	0.000000e+00	2e+00
-1.974323e-02	0.000000e+00	1e+00
3.632662e-02	0.000000e+00	2e+00
4.578996e-02	0.000000e+00	1e+00
-6.527043e-02	0.000000e+00	2e+00
-7.285645e-03	0.000000e+00	1e+00
-4.644906e-03	0.000000e+00	2e+00
9.221715e-02	0.000000e+00	1e+00
-6.522371e-02	0.000000e+00	2e+00
-3.178345e-03	0.000000e+00	1e+00
6.900743e-02	0.000000e+00	2e+00
-2.044207e-02	0.000000e+00	1e+00
-1.092982e-01	0.000000e+00	2e+00
3.819553e-02	0.000000e+00	1e+00
2.409821e-01	0.000000e+00	2e+00
-8.782477e-02	0.000000e+00	1e+00
-8.740889e-02	0.000000e+00	2e+00
1.259188e-01	0.000000e+00	1e+00
1.341115e-02	0.000000e+00	2e+00
-3.085645e-02	0.000000e+00	1e+00
6.294700e-03	0.000000e+00	2e+00
1.316172e-01	0.000000e+00	1e+00
-1.075176e-02	0.000000e+00	2e+00
-6.926535e-02	0.000000e+00	1e+00
-4.130385e-02	0.000000e+00	2e+00
2.598069e-02	0.000000e+00	1e+00
2.126742e-02	0.000000e+00	2e+00
-6.120064e-02	0.000000e+00	1e+00
-1.281371e-01	0.000000e+00	2e+00
-1.781761e-02	0.000000e+00	1e+00
5.243668e-02	0.000000e+00	2e+00
-1.835944e-02	0.000000e+00	1e+00
2.064247e-03	0.000000e+00	2e+00
6.476173e-02	0.000000e+00	1e+00
-1.009104e-03	0.000000e+00	2e+00
-8.660259e-02	0.000000e+00	1e+00
-1.446082e-01	0.000000e+00	2e+00
1.449289e-02	0.000000e+00	1e+00
6.460426e-03	0.000000e+00	2e+00
2.608523e-02	0.000000e+00	1e+00
-6.779200e-02	0.000000e+00	2e+00
3.929816e-02	0.000000e+00	1e+00
-4.513320e-03	0.000000e+00	2e+00
4.929866e-02	0.000000e+00	1e+00
-4.866107e-02	0.000000e+00	2e+00
6.612046e-02	0.000000e+00	1e+00
2.246144e-02	0.000000e+00	2e+00
4.055344e-02	0.000000e+00	1e+00
4.041376e-02	0.000000e+00	2e+00
4.947597e-03	0.000000e+00	1e+00
-6.717404e-02	0.000000e+00	2e+00
5.967249e-02	0.000000e+00	1e+00
-7.339956e-02	0.000000e+00	2e+00
-4.204352e-02	0.000000e+00	1e+00
1.062443e-03	0.000000e+00	2e+00
-2.017267e-02	0.000000e+00	1e+00
-6.684976e-02	0.000000e+00	2e+00
-3.309729e-02	0.000000e+00	1e+00
6.008742e-02	0.000000e+00	2e+00
9.850434e-03	0.000000e+00	1e+00
3.561248e-02	0.000000e+00	2e+00
-2.875458e-03	0.000000e+00	1e+00
1.188044e-01	0.000000e+00	2e+00
-5.568377e-02	0.000000e+00	1e+00
1.714642e-02	0.000000e+00	2e+00
3.211688e-02	0.000000e+00	1e+00
4.536517e-02	0.000000e+00	2e+00
-3.278885e-02	0.000000e+00	1e+00
3.549287e-02	0.000000e+00	2e+00
-7.135589e-02	0.000000e+00	1e+00
2.041854e-02	0.000000e+00	2e+00
3.937340e-02	0.000000e+00	1e+00
1.345138e-02	0.000000e+00	2e+00
2.429771e-02	0.000000e+00	1e+00
1.855609e-02	0.000000e+00	2e+00
5.934949e-03	0.000000e+00	1e+00
-2.228362e-02	0.000000e+00	2e+00
3.774134e-02	0.000000e+00	1e+00
7.476213e-03	0.000000e+00	2e+00
1.648588e-02	0.000000e+00	1e+00
6.266482e-02	0.000000e+00	2e+00
-5.986339e-02	0.000000e+00	1e+00
-4.753218e-02	0.000000e+00	2e+00
5.351458e-02	0.000000e+00	1e+00
-1.670441e-01	0.000000e+00	2e+00
-4.836927e-02	0.000000e+00	1e+00
-4.127345e-02	0.000000e+00	2e+00
-7.239512e-03	0.000000e+00	1e+00
-8.442124e-02	0.000000e+00	2e+00
-8.385737e-02	0.000000e+00	1e+00
-1.387761e-01	0.000000e+00	2e+00
-6.625685e-02	0.000000e+00	1e+00
-8.618608e-02	0.000000e+00	2e+00
-6.493853e-02	0.000000e+00	1e+00
-7.732134e-02	0.000000e+00	2e+00
-2.032062e-02	0.000000e+00	1e+00
6.260000e-02	0.000000e+00	2e+00
-2.769489e-02	0.000000e+00	1e+00
-3.369518e-02	0.000000e+00	2e+00
4.257307e-02	0.000000e+00	1e+00
2.629426e-02	0.000000e+00	2e+00
1.569361e-02	0.000000e+00	1e+00
9.896837e-02	0.000000e+00	2e+00
-4.625142e-02	0.000000e+00	1e+00
-6.873490e-02	0.000000e+00	2e+00
4.663240e-02	0.000000e+00	1e+00
9.655871e-02	0.000000e+00	2e+00
8.617816e-02	0.000000e+00	1e+00
2.211258e-01	0.000000e+00	2e+00
-5.806962e-02	0.000000e+00	1e+00
-5.277967e-02	0.000000e+00	2e+00
-1.316091e-02	0.000000e+00	1e+00
-4.348842e-02	0.000000e+00	2e+00
-2.585221e-02	0.000000e+00	1e+00
-9.291040e-02	0.000000e+00	2e+00
3.978135e-02	0.000000e+00	1e+00
-4.937058e-02	0.000000e+00	2e+00
-9.138683e-02	0.000000e+00	1e+00
-2.734483e-02	0.000000e+00	2e+00
-3.358151e-02	0.000000e+00	1e+00
-4.951496e-02	0.000000e+00	2e+00
8.000794e-02	0.000000e+00	1e+00
9.508551e-02	0.000000e+00	2e+00
-6.063808e-02	0.000000e+00	1e+00
3.819609e-02	0.000000e+00	2e+00
1.754453e-02	0.000000e+00	1e+00
7.336758e-02	0.000000e+00	2e+00
-2.821180e-02	0.000000e+00	1e+00
-6.696906e-02	0.000000e+00	2e+00
-8.199907e-03	0.000000e+00	1e+00
5.020953e-02	0.000000e+00	2e+00
-5.905535e-02	0.000000e+00	1e+00
-1.432538e-01	0.000000e+00	2e+00
9.340282e-03	0.000000e+00	1e+00
-4.094336e-02	0.000000e+00	2e+00
-6.122265e-02	0.000000e+00	1e+00
-5.868792e-02	0.000000e+00	2e+00
4.586475e-02	0.000000e+00	1e+00
1.000888e-01	0.000000e+00	2e+00
3.428992e-02	0.000000e+00	1e+00
2.594730e-02	0.000000e+00	2e+00
1.991035e-02	0.000000e+00	1e+00
1.254775e-02	0.000000e+00	2e+00
-3.074421e-02	0.000000e+00	1e+00
1.222484e-01	0.000000e+00	2e+00
3.580064e-02	0.000000e+00	1e+00
4.350718e-02	0.000000e+00	2e+00
2.626405e-02	0.000000e+00	1e+00
-5.194574e-02	0.000000e+00	2e+00
-3.755699e-02	0.000000e+00	1e+00
-4.093511e-02	0.000000e+00	2e+00
-3.462184e-03	0.000000e+00	1e+00
-2.246585e-02	0.000000e+00	2e+00
2.697896e-02	0.000000e+00	1e+00
6.067621e-03	0.000000e+00	2e+00
-1.224561e-02	0.000000e+00	1e+00
-9.839320e-03	0.000000e+00	2e+00
2.211603e-01	0.000000e+00	1e+00
5.671275e-02	0.000000e+00	2e+00
1.290394e-02	0.000000e+00	1e+00
2.585588e-02	0.000000e+00	2e+00
-2.134478e-02	0.000000e+00	1e+00
2.425388e-02	0.000000e+00	2e+00
-8.006630e-02	0.000000e+00	1e+00
-2.559478e-02	0.000000e+00	2e+00
-1.917937e-02	0.000000e+00	1e+00
-7.886974e-02	0.000000e+00	2e+00
5.316520e-04	0.000000e+00	1e+00
-1.512310e-02	0.000000e+00	2e+00
3.255903e-02	0.000000e+00	1e+00
8.100847e-02	0.000000e+00	2e+00
-1.455723e-01	0.000000e+00	1e+00
-1.715017e-01	0.000000e+00	2e+00
-4.648436e-02	0.000000e+00	1e+00
3.615260e-03	0.000000e+00	2e+00
5.362772e-02	0.000000e+00	1e+00
7.617672e-02	0.000000e+00	2e+00
9.236327e-02	0.000000e+00	1e+00
7.248266e-02	0.000000e+00	2e+00
9.031472e-03	0.000000e+00	1e+00
6.659230e-02	0.000000e+00	2e+00
4.316058e-03	0.000000e+00	1e+00
-6.820381e-04	0.000000e+00	2e+00
4.089866e-02	0.000000e+00	1e+00
2.562441e-02	0.000000e+00	2e+00
3.173773e-02	0.000000e+00	1e+00
-7.126744e-02	0.000000e+00	2e+00
3.907756e-02	0.000000e+00	1e+00
4.209232e-02	0.000000e+00	2e+00
-6.231009e-02	0.000000e+00	1e+00
-3.461657e-02	0.000000e+00	2e+00
-4.378354e-02	0.000000e+00	1e+00
4.032808e-02	0.000000e+00	2e+00
-2.502504e-02	0.000000e+00	1e+00
-7.352221e-02	0.000000e+00	2e+00
1.658340e-02	0.000000e+00	1e+00
1.035276e-01	0.000000e+00	2e+00
-2.170684e-02	0.000000e+00	1e+00
-6.138681e-02	0.000000e+00	2e+00
-4.310167e-02	0.000000e+00	1e+00
-1.538225e-01	0.000000e+00	2e+00
-1.538375e-02	0.000000e+00	1e+00
-8.409213e-02	0.000000e+00	2e+00
-7.733124e-02	0.000000e+00	1e+00
1.773250e-02	0.000000e+00	2e+00
-8.892969e-02	0.000000e+00	1e+00
-9.944918e-04	0.000000e+00	2e+00
2.458990e-02	0.000000e+00	1e+00
5.838220e-02	0.000000e+00	2e+00
-2.029577e-02	0.000000e+00	1e+00
-1.295053e-02	0.000000e+00	2e+00
1.202346e-03	0.000000e+00	1e+00
-9.038044e-02	0.000000e+00	2e+00
-5.075931e-03	0.000000e+00	1e+00
1.112767e-02	0.000000e+00	2e+00
1.437878e-03	0.000000e+00	1e+00
-3.304390e-02	0.000000e+00	2e+00
-5.738189e-03	0.000000e+00	1e+00
2.379253e-02	0.000000e+00	2e+00
-6.673738e-02	0.000000e+00	1e+00
-7.419958e-02	0.000000e+00	2e+00
3.104819e-02	0.000000e+00	1e+00
1.073012e-01	0.000000e+00	2e+00
5.895557e-02	0.000000e+00	1e+00
2.085850e-02	0.000000e+00	2e+00
-1.607832e-01	0.000000e+00	1e+00
-2.109412e-01	0.000000e+00	2e+00
4.517911e-02	0.000000e+00	1e+00
5.945808e-02	0.000000e+00	2e+00
-5.807269e-02	0.000000e+00	1e+00
-1.307256e-01	0.000000e+00	2e+00
-5.783929e-02	0.000000e+00	1e+00
-1.260657e-01	0.000000e+00	2e+00
2.972674e-02	0.000000e+00	1e+00
6.450049e-02	0.000000e+00	2e+00
-9.000412e-03	0.000000e+00	1e+00
-2.649774e-02	0.000000e+00	2e+00
-3.631541e-02	0.000000e+00	1e+00
7.217972e-03	0.000000e+00	2e+00
4.472908e-02	0.000000e+00	1e+00
7.556492e-02	0.000000e+00	2e+00
-2.023385e-02	0.000000e+00	1e+00
-4.462742e-02	0.000000e+00	2e+00
-9.452066e-02	0.000000e+00	1e+00
-7.623684e-02	0.000000e+00	2e+00
9.643486e-02	0.000000e+00	1e+00
9.918139e-02	0.000000e+00	2e+00
-1.285191e-02	0.000000e+00	1e+00
-4.572850e-02	0.000000e+00	2e+00
-5.823076e-02	0.000000e+00	1e+00
-6.325475e-02	0.000000e+00	2e+00
-5.236929e-02	0.000000e+00	1e+00
-8.896400e-03	0.000000e+00	2e+00
-6.224637e-02	0.000000e+00	1e+00
-1.186835e-01	0.000000e+00	2e+00
-1.297097e-01	0.000000e+00	1e+00
-9.557118e-02	0.000000e+00	2e+00
1.459277e-02	0.000000e+00	1e+00
-9.330935e-03	0.000000e+00	2e+00
3.109189e-03	0.000000e+00	1e+00
-6.585185e-02	0.000000e+00	2e+00
-2.640452e-02	0.000000e+00	1e+00
-5.650042e-02	0.000000e+00	2e+00
1.924440e-02	0.000000e+00	1e+00
-6.088062e-02	0.000000e+00	2e+00
-8.428045e-02	0.000000e+00	1e+00
-4.895134e-02	0.000000e+00	2e+00
-6.071002e-03	0.000000e+00	1e+00
1.902812e-02	0.000000e+00	2e+00
-2.682322e-02	0.000000e+00	1e+00
-4.812953e-02	0.000000e+00	2e+00
-7.689152e-02	0.000000e+00	1e+00
-1.249332e-01	0.000000e+00	2e+00
-6.182381e-02	0.000000e+00	1e+00
-1.255040e-02	0.000000e+00	2e+00
-8.867074e-02	0.000000e+00	1e+00
-4.002553e-03	0.000000e+00	2e+00
-7.667598e-02	0.000000e+00	1e+00
-2.754583e-02	0.000000e+00	2e+00
-7.556807e-02	0.000000e+00	1e+00
-6.706751e-02	0.000000e+00	2e+00
-1.379771e-01	0.000000e+00	1e+00
-1.631358e-01	0.000000e+00	2e+00
-6.039335e-02	0.000000e+00	1e+00
-1.039887e-02	0.000000e+00	2e+00
-3.673097e-02	0.000000e+00	1e+00
5.811502e-02	0.000000e+00	2e+00
9.670577e-04	0.000000e+00	1e+00
-3.894823e-02	0.000000e+00	2e+00
4.550935e-02	0.000000e+00	1e+00
3.312849e-02	0.000000e+00	2e+00
-3.587372e-02	0.000000e+00	1e+00
-5.117413e-02	0.000000e+00	2e+00
1.096446e-02	0.000000e+00	1e+00
8.792321e-02	0.000000e+00	2e+00
-2.657441e-02	0.000000e+00	1e+00
-3.080051e-02	0.000000e+00	2e+00
-6.168354e-02	0.000000e+00	1e+00
-4.014556e-02	0.000000e+00	2e+00
-5.703076e-02	0.000000e+00	1e+00
-6.273425e-02	0.000000e+00	2e+00
2.943711e-02	0.000000e+00	1e+00
6.608590e-02	0.000000e+00	2e+00
5.935038e-02	0.000000e+00	1e+00
-2.144060e-02	0.000000e+00	2e+00
-6.864360e-02	0.000000e+00	1e+00
-4.522782e-02	0.000000e+00	2e+00
-5.164199e-02	0.000000e+00	1e+00
-4.979296e-02	0.000000e+00	2e+00
-9.623650e-02	0.000000e+00	1e+00
-2.900951e-02	0.000000e+00	2e+00
4.188138e-02	0.000000e+00	1e+00
9.166324e-03	0.000000e+00	2e+00
-2.960783e-02	0.000000e+00	1e+00
-2.228843e-03	0.000000e+00	2e+00
-1.949774e-02	0.000000e+00	1e+00
2.088934e-02	0.000000e+00	2e+00
-7.809544e-02	0.000000e+00	1e+00
-6.039471e-02	0.000000e+00	2e+00
8.940597e-03	0.000000e+00	1e+00
9.630405e-04	0.000000e+00	2e+00
6.583750e-03	0.000000e+00	1e+00
2.699684e-03	0.000000e+00	2e+00
7.561491e-03	0.000000e+00	1e+00
3.847099e-04	0.000000e+00	2e+00
-1.081819e-01	0.000000e+00	1e+00
-6.958688e-02	0.000000e+00	2e+00
7.398540e-02	0.000000e+00	1e+00
1.212755e-01	0.000000e+00	2e+00
2.399986e-02	0.000000e+00	1e+00
-5.705509e-03	0.000000e+00	2e+00
1.001070e-04	0.000000e+00	1e+00
1.875548e-02	0.000000e+00	2e+00
-8.567672e-02	0.000000e+00	1e+00
-5.422480e-02	0.000000e+00	2e+00
3.216568e-02	0.000000e+00	1e+00
2.693935e-03	0.000000e+00	2e+00
5.544783e-02	0.000000e+00	1e+00
1.160932e-02	0.000000e+00	2e+00
2.447845e-02	0.000000e+00	1e+00
2.071843e-02	0.000000e+00	2e+00
3.594137e-02	0.000000e+00	1e+00
2.890495e-02	0.000000e+00	2e+00
6.594116e-03	0.000000e+00	1e+00
4.408743e-02	0.000000e+00	2e+00
-7.561466e-02	0.000000e+00	1e+00
-2.824107e-02	0.000000e+00	2e+00
4.775126e-02	0.000000e+00	1e+00
2.375541e-02	0.000000e+00	2e+00
1.985331e-02	0.000000e+00	1e+00
4.239656e-02	0.000000e+00	2e+00
-3.652150e-02	0.000000e+00	1e+00
3.755414e-02	0.000000e+00	2e+00
2.202893e-02	0.000000e+00	1e+00
-2.245275e-02	0.000000e+00	2e+00
7.374848e-02	0.000000e+00	1e+00
7.612866e-02	0.000000e+00	2e+00
-1.056190e-02	0.000000e+00	1e+00
1.248542e-02	0.000000e+00	2e+00
3.099643e-02	0.000000e+00	1e+00
2.211025e-02	0.000000e+00	2e+00
-8.436594e-03	0.000000e+00	1e+00
9.319334e-03	0.000000e+00	2e+00
-9.677795e-02	0.000000e+00	1e+00
-4.863211e-02	0.000000e+00	2e+00
1.465212e-02	0.000000e+00	1e+00
-1.345964e-02	0.000000e+00	2e+00
6.200294e-02	0.000000e+00	1e+00
5.974492e-02	0.000000e+00	2e+00
1.101797e-01	0.000000e+00	1e+00
3.445311e-02	0.000000e+00	2e+00
-3.306131e-02	0.000000e+00	1e+00
6.532105e-02	0.000000e+00	2e+00
-3.643411e-02	0.000000e+00	1e+00
2.385647e-03	0.000000e+00	2e+00
-1.005557e-01	0.000000e+00	1e+00
-7.788501e-02	0.000000e+00	2e+00
4.821973e-02	0.000000e+00	1e+00
2.987185e-02	0.000000e+00	2e+00
3.646090e-02	0.000000e+00	1e+00
2.841864e-02	0.000000e+00	2e+00
7.120388e-02	0.000000e+00	1e+00
7.603112e-02	0.000000e+00	2e+00
-6.105658e-02	0.000000e+00	1e+00
-5.367692e-02	0.000000e+00	2e+00
-1.177497e-02	0.000000e+00	1e+00
5.060251e-02	0.000000e+00	2e+00
-1.642733e-02	0.000000e+00	1e+00
-1.430011e-03	0.000000e+00	2e+00
2.184234e-02	0.000000e+00	1e+00
7.620259e-03	0.000000e+00	2e+00
-5.506566e-02	0.000000e+00	1e+00
-1.003421e-02	0.000000e+00	2e+00
-6.806219e-02	0.000000e+00	1e+00
-6.558059e-02	0.000000e+00	2e+00
-3.002993e-03	0.000000e+00	1e+00
-7.190160e-03	0.000000e+00	2e+00
1.837125e-03	0.000000e+00	1e+00
7.006814e-02	0.000000e+00	2e+00
2.569990e-02	0.000000e+00	1e+00
-8.340667e-02	0.000000e+00	2e+00
-4.918676e-02	0.000000e+00	1e+00
1.569264e-02	0.000000e+00	2e+00
6.792862e-02	0.000000e+00	1e+00
3.080039e-02	0.000000e+00	2e+00
-2.477050e-03	0.000000e+00	1e+00
6.039342e-02	0.000000e+00	2e+00
5.640117e-02	0.000000e+00	1e+00
-7.405075e-02	0.000000e+00	2e+00
4.466321e-02	0.000000e+00	1e+00
1.209568e-01	0.000000e+00	2e+00
-2.548352e-02	0.000000e+00	1e+00
-6.917751e-02	0.000000e+00	2e+00
-1.150565e-02	0.000000e+00	1e+00
-9.849067e-03	0.000000e+00	2e+00
7.711670e-02	0.000000e+00	1e+00
1.163117e-02	0.000000e+00	2e+00
-8.120681e-02	0.000000e+00	1e+00
-7.436700e-02	0.000000e+00	2e+00
-7.248706e-03	0.000000e+00	1e+00
-4.625783e-02	0.000000e+00	2e+00
-8.347834e-02	0.000000e+00	1e+00
-6.847192e-02	0.000000e+00	2e+00
3.240326e-02	0.000000e+00	1e+00
5.949675e-02	0.000000e+00	2e+00
-5.426387e-02	0.000000e+00	1e+00
3.047784e-03	0.000000e+00	2e+00
5.122748e-02	0.000000e+00	1e+00
-1.031059e-02	0.000000e+00	2e+00
4.506469e-02	0.000000e+00	1e+00
5.162839e-02	0.000000e+00	2e+00
-5.130226e-02	0.000000e+00	1e+00
-3.813326e-02	0.000000e+00	2e+00
5.721429e-03	0.000000e+00	1e+00
-1.149140e-01	0.000000e+00	2e+00
8.264332e-02	0.000000e+00	1e+00
3.392770e-02	0.000000e+00	2e+00
-6.286451e-02	0.000000e+00	1e+00
-8.010129e-02	0.000000e+00	2e+00
-3.619192e-02	0.000000e+00	1e+00
1.832078e-02	0.000000e+00	2e+00
-2.711942e-02	0.000000e+00	1e+00
-7.005809e-03	0.000000e+00	2e+00
-1.357059e-02	0.000000e+00	1e+00
-1.737776e-02	0.000000e+00	2e+00
-3.875079e-02	0.000000e+00	1e+00
4.786502e-02	0.000000e+00	2e+00
-1.637510e-01	0.000000e+00	1e+00
-1.356153e-01	0.000000e+00	2e+00
8.757241e-02	0.000000e+00	1e+00
2.882128e-02	0.000000e+00	2e+00
-2.062492e-02	0.000000e+00	1e+00
3.415409e-02	0.000000e+00	2e+00
-8.050165e-02	0.000000e+00	1e+00
-1.120178e-01	0.000000e+00	2e+00
6.093027e-02	0.000000e+00	1e+00
6.203883e-02	0.000000e+00	2e+00
-7.160639e-02	0.000000e+00	1e+00
-1.193135e-01	0.000000e+00	2e+00
4.834910e-03	0.000000e+00	1e+00
-1.323959e-02	0.000000e+00	2e+00
-2.772551e-02	0.000000e+00	1e+00
-5.791488e-02	0.000000e+00	2e+00
-4.661809e-02	0.000000e+00	1e+00
-4.449149e-02	0.000000e+00	2e+00
1.496680e-02	0.000000e+00	1e+00
-1.468495e-02	0.000000e+00	2e+00
-2.609775e-02	0.000000e+00	1e+00
-1.016595e-02	0.000000e+00	2e+00
-1.014031e-01	0.000000e+00	1e+00
-4.686632e-02	0.000000e+00	2e+00
-3.149647e-02	0.000000e+00	1e+00
-8.776702e-02	0.000000e+00	2e+00
-1.149780e-02	0.000000e+00	1e+00
2.909407e-02	0.000000e+00	2e+00
1.565091e-02	0.000000e+00	1e+00
-5.710956e-02	0.000000e+00	2e+00
3.931227e-02	0.000000e+00	1e+00
3.741194e-02	0.000000e+00	2e+00
-8.531875e-02	0.000000e+00	1e+00
-8.515208e-03	0.000000e+00	2e+00
1.001447e-02	0.000000e+00	1e+00
-2.465772e-02	0.000000e+00	2e+00
2.351906e-02	0.000000e+00	1e+00
6.281445e-02	0.000000e+00	2e+00
7.995946e-02	0.000000e+00	1e+00
7.907294e-02	0.000000e+00	2e+00
-7.729853e-02	0.000000e+00	1e+00
-1.238251e-01	0.000000e+00	2e+00
-1.739897e-02	0.000000e+00	1e+00
-8.203012e-02	0.000000e+00	2e+00
2.686221e-02	0.000000e+00	1e+00
-2.746130e-02	0.000000e+00	2e+00
9.268701e-02	0.000000e+00	1e+00
1.357747e-01	0.000000e+00	2e+00
1.101703e-01	0.000000e+00	1e+00
8.327490e-03	0.000000e+00	2e+00
5.092308e-03	0.000000e+00	1e+00
6.203957e-02	0.000000e+00	2e+00
-2.872190e-02	0.000000e+00	1e+00
-2.717816e-03	0.000000e+00	2e+00
7.039680e-02	0.000000e+00	1e+00
-2.353918e-02	0.000000e+00	2e+00
-4.903642e-03	0.000000e+00	1e+00
9.539868e-03	0.000000e+00	2e+00
4.836109e-03	0.000000e+00	1e+00
